node_id,x,y,curvature,abs_curvature,position,sinuosity_local
250,57977.9095166254,3323986.6933344905,-0.00010930120200084604,0.00010930120200084604,0.24973486753801535,1.008913814027504
251,58007.9095166254,3323752.2122582598,-0.00016044653540572118,0.00016044653540572118,0.2507572018697724,1.008507198181124
252,58007.9095166254,3323513.5890464047,-0.00018837031920289867,0.00018837031920289867,0.25178918379324144,1.0118461596023967
253,58007.53491176121,3323283.405272213,-0.0001658180360460599,0.0001658180360460599,0.2527846687117569,1.011929469517796
254,57947.9095166254,3323061.1954364376,-9.802986842563661e-05,9.802986842563661e-05,0.25377966209187336,1.0109449182511854
255,57887.9095166254,3322839.1407670774,-2.193523747688866e-05,2.193523747688866e-05,0.2547744287239268,1.0104234065775222
256,57897.9095166254,3322604.6596908467,2.368768190210313e-05,2.368768190210313e-05,0.2557894187861341,1.0079268667353853
257,57827.9095166254,3322386.7471571104,2.3605594685194513e-05,2.3605594685194513e-05,0.2567792621899318,1.0082019940686033
258,57837.9095166254,3322160.550352127,-9.749309260826714e-06,9.749309260826714e-06,0.25775845870923975,1.0072137991902943
259,57817.9095166254,3321921.9271402718,-4.946757060077576e-05,4.946757060077576e-05,0.2587940590279543,1.0065119899899542
260,57787.9095166254,3321687.446064041,-7.291179462842606e-05,7.291179462842606e-05,0.25981639335971135,1.0062140471896244
261,57757.9095166254,3321452.96498781,-7.387479473967272e-05,7.387479473967272e-05,0.26083872769147043,1.0048533766444754
262,57697.9095166254,3321230.91031845,-6.08745491657959e-05,6.08745491657959e-05,0.261833494323522,1.0036911381457578
263,57667.9095166254,3320996.429242219,-4.439284861685123e-05,4.439284861685123e-05,0.26285582865528107,1.0018471382524505
264,57629.54323348122,3320765.4135939325,-2.774074092984547e-05,2.774074092984547e-05,0.26386859421398867,1.0014126527591343
265,57575.161430655615,3320541.0317911073,-1.100891096174211e-05,1.100891096174211e-05,0.26486707943536236,1.0012391096648123
266,57517.9095166254,3320317.8388272678,1.981271207457774e-06,1.981271207457774e-06,0.26586357999815446,1.0012391096648123
267,57487.9095166254,3320083.357751037,4.813231003252989e-06,4.813231003252989e-06,0.2668859143299115,1.0009963407347098
268,57437.9095166254,3319857.160946053,-7.483966716428991e-06,7.483966716428991e-06,0.26788776951004384,1.0020282837317207
269,57392.989558412424,3319628.859918864,-3.689382744861432e-05,3.689382744861432e-05,0.26889404099557956,1.0028589916454769
270,57347.9095166254,3319400.625200462,-7.836053346507374e-05,7.836053346507374e-05,0.269900165032623,1.0034515568546658
271,57317.9095166254,3319166.144124231,-0.00011462974895466434,0.00011462974895466434,0.27092249936438206,1.00388439940321
272,57267.9095166254,3318939.9473192473,-0.0001229944890648863,0.0001229944890648863,0.27192435454451236,1.0034312358595017
273,57187.9095166254,3318726.176921135,-9.646458307919619e-05,9.646458307919619e-05,0.2729114724388607,1.003859303535132
274,57107.9095166254,3318512.4065230223,-5.726093999057272e-05,5.726093999057272e-05,0.273898590333209,1.0044210662896016
275,57031.34340239927,3318297.2137628505,-4.1023402379579455e-05,4.1023402379579455e-05,0.2748863949342182,1.0072834819699237
276,56957.9095166254,3318086.58145555,-6.364578812938534e-05,6.364578812938534e-05,0.2758510966756427,1.0050891100176855
277,56917.9095166254,3317856.242514943,-0.00010440212404052332,0.00010440212404052332,0.27686216018164556,1.0057081827762946
278,56837.9095166254,3317642.4721168303,-0.00012353882033620318,0.00012353882033620318,0.27784927807599386,1.0069247670794095
279,56747.24764860178,3317433.118009053,-9.900451083342217e-05,9.900451083342217e-05,0.27883593102077014,1.0077350772599662
280,56627.9095166254,3317247.3577274764,-4.707671213992523e-05,4.707671213992523e-05,0.2797907914735875,1.007674842216983
281,56547.77336483183,3317033.6437252834,-4.408199301674086e-06,4.408199301674086e-06,0.2807778875255824,1.008181943159353
282,56427.9095166254,3316836.3854737463,8.430915597632002e-06,8.430915597632002e-06,0.2817761253266494,1.0052638007358154
283,56377.9095166254,3316610.188668763,3.717851642222618e-06,3.717851642222618e-06,0.2827779805067797,1.0051576564881104
284,56267.9095166254,3316408.8446775214,1.1426471465749532e-05,1.1426471465749532e-05,0.28377021627829957,1.009675810039012
285,56177.9095166254,3316199.2164150327,5.033538540365501e-05,5.033538540365501e-05,0.284756824595794,1.00894140312052
286,56067.9095166254,3316003.7302881675,0.00011044251780368282,0.00011044251780368282,0.2857269042360095,1.0101245755953134
287,55985.20837789824,3315791.0787383495,0.0001594392937954673,0.0001594392937954673,0.2867136656356801,1.0085316855389355
288,55877.9095166254,3315588.6158988136,0.0001678849298640607,0.0001678849298640607,0.28770462676699765,1.0080760516629992
289,55847.9095166254,3315354.134822583,0.00013270135780263365,0.00013270135780263365,0.28872696109875473,1.0075661516742658
290,55787.9095166254,3315132.0801532227,7.624755850429705e-05,7.624755850429705e-05,0.28972172773080823,1.0071601469986875
291,55737.9095166254,3314905.883348239,2.402677081095769e-05,2.402677081095769e-05,0.2907235829109386,1.0047553009050465
292,55677.9095166254,3314683.828678879,-1.256921937558186e-05,1.256921937558186e-05,0.29171834954299203,1.004362453730058
293,55617.9095166254,3314461.7740095193,-3.550747953578695e-05,3.550747953578695e-05,0.2927131161750436,1.0020803936927836
294,55576.251486871326,3314232.1218473227,-5.203696757669027e-05,5.203696757669027e-05,0.29372250860586985,1.004289774731964
295,55497.9095166254,3314017.6646707994,-7.131568235345552e-05,7.131568235345552e-05,0.2947099254616547,1.0056141331336999
296,55437.9095166254,3313801.467865816,-0.00010041610511328915,0.00010041610511328915,0.29568025795458674,1.0064615348199988
297,55367.9095166254,3313583.5553320795,-0.00013368794011389738,0.00013368794011389738,0.2966701013583845,1.0070054022944137
298,55327.9095166254,3313353.216391472,-0.00014986408349493773,0.00014986408349493773,0.29768116486438734,1.0066600122698006
299,55217.9095166254,3313157.730264607,-0.0001302268848581788,0.0001302268848581788,0.29865124450460284,1.0054548274931376
300,55117.9095166254,3312952.244137742,-7.895457010868754e-05,7.895457010868754e-05,0.29963956260544977,1.006289480532905
301,55016.745514801834,3312753.779877077,-1.6238448238125744e-05,1.6238448238125744e-05,0.30060294230243184,1.007132525722496
302,54917.9095166254,3312552.9876127644,4.6108639420378956e-05,4.6108639420378956e-05,0.3015708143756352,1.0092250209048705
303,54837.9095166254,3312339.217214652,0.00011068447954599375,0.00011068447954599375,0.3025579322699835,1.007519760543566
304,54737.9095166254,3312145.4468165394,0.00017581966192771142,0.00017581966192771142,0.3035009520740601,1.0086473427327225
305,54627.9095166254,3311955.8185540508,0.00022465617233506126,0.00022465617233506126,0.3044490347622741,1.0124698512478039
306,54577.9095166254,3311729.621749067,0.00024236717319044805,0.00024236717319044805,0.30545088994240444,1.015160989174391
307,54537.9095166254,3311499.28280846,0.00023233101729917057,0.00023233101729917057,0.30646195344840726,1.014880179807638
308,54477.41887389705,3311283.2892343486,0.0002043398552925916,0.0002043398552925916,0.3074320091434654,1.013833697112466
309,54437.9095166254,3311052.747062869,0.00016078051267070457,0.00016078051267070457,0.30844357804154177,1.0112163205442612
310,54427.9095166254,3310809.98171539,0.00010425584553635008,0.00010425584553635008,0.3094943639454517,1.0042773624801276
311,54427.9095166254,3310563.0742322877,4.672450236375365e-05,4.672450236375365e-05,0.3105621731386561,1.0042529901351804
312,54417.9095166254,3310320.3088848093,2.832377027931739e-06,2.832377027931739e-06,0.31161295904256403,1.0040572747533865
313,54377.9095166254,3310089.969944202,-1.957362061604745e-05,1.957362061604745e-05,0.31262402254856686,1.0025860906239543
314,54378.4168063278,3309843.2725873743,-1.870576375304472e-05,1.870576375304472e-05,0.3136909252571964,1.0021751401524814
315,54364.233627532965,3309610.1039879844,4.325352280519545e-06,4.325352280519545e-06,0.31470118125838153,1.0023629628667186
316,54317.9095166254,3309398.9531223797,4.101556646247999e-05,4.101556646247999e-05,0.3156360704399947,1.0027146479330242
317,54297.9095166254,3309160.329910525,7.398809904472323e-05,7.398809904472323e-05,0.3166716707587072,1.0031808757179332
318,54287.9095166254,3308917.564563046,8.771927584936901e-05,8.771927584936901e-05,0.31772245666261717,1.002366254876253
319,54277.9095166254,3308674.7992155678,7.762027029583547e-05,7.762027029583547e-05,0.3187732425665251,1.0023577585600842
320,54277.9095166254,3308436.176003713,4.887799065253758e-05,4.887799065253758e-05,0.31980522448999216,1.0023757274790988
321,54287.9095166254,3308201.694927482,1.1036760161171487e-05,1.1036760161171487e-05,0.3208202145522014,1.000696304994381
322,54297.9095166254,3307958.9295800035,-2.9337898123540796e-05,2.9337898123540796e-05,0.32187100045610934,1.001581904086118
323,54287.9095166254,3307716.1642325246,-7.439110479002296e-05,7.439110479002296e-05,0.3229217863600193,1.0086267208436182
324,54287.9095166254,3307469.2567494223,-0.00012954155967843196,0.00012954155967843196,0.32398959555322365,1.0098158661891758
325,54287.9095166254,3307222.34926632,-0.00018819035542520316,0.00018819035542520316,0.325057404746428,1.012084405829119
326,54287.9095166254,3306975.4417832177,-0.00022337775944513853,0.00022337775944513853,0.32612521393963234,1.0111075962929543
327,54248.84499452555,3306744.715354977,-0.0002038004165955919,0.0002038004165955919,0.3271372453320812,1.0102787943295444
328,54157.9095166254,3306547.1903088745,-0.00012706651546291105,0.00012706651546291105,0.3280776677202116,1.0095330481010147
329,54107.9095166254,3306320.993503891,-2.652341838288954e-05,2.652341838288954e-05,0.3290795229003419,1.0083517989871822
330,54038.92633845558,3306113.779877077,6.155427755613849e-05,6.155427755613849e-05,0.3300240211083173,1.0066967790249033
331,53997.9095166254,3305890.315622676,0.0001249135978986946,0.0001249135978986946,0.3310065893783505,1.006563279688827
332,53937.9095166254,3305674.118817692,0.0001717627268755984,0.0001717627268755984,0.33197692187128447,1.011626200938893
333,53897.9095166254,3305443.779877085,0.00021462167720040563,0.00021462167720040563,0.3329879853772873,1.0120810989668976
334,53877.9095166254,3305205.15666523,0.0002582739479351748,0.0002582739479351748,0.3340235856959998,1.0223121927742684
335,53847.9095166254,3304970.675588999,0.0002919578777812577,0.0002919578777812577,0.33504592002775885,1.0192275285445336
336,53847.9095166254,3304748.6209196392,0.00029027755749836586,0.00029027755749836586,0.33600624741175317,1.017848722734311
337,53878.86818542732,3304522.821208275,0.00023399574669281508,0.00023399574669281508,0.3369919068482963,1.0133510251307347
338,53917.9095166254,3304292.085174048,0.00013565834039962635,0.00013565834039962635,0.33800396246399295,1.0101241547463582
339,54004.70285889046,3304086.986534812,3.372957064578654e-05,3.372957064578654e-05,0.33896711224953713,1.0079711077396534
340,54037.9095166254,3303853.8336997046,-4.1110436734472735e-05,4.1110436734472735e-05,0.33998561168907776,1.004824700662738
341,54067.9095166254,3303619.3526234734,-8.864911830816303e-05,8.864911830816303e-05,0.3410079460208368,1.004888055262771
342,54107.9095166254,3303389.013682866,-0.0001297911284145226,0.0001297911284145226,0.3420190095268396,1.0094486243748
343,54147.9095166254,3303158.6747422586,-0.00018023990657450013,0.00018023990657450013,0.34303007303284244,1.0141323000095142
344,54177.9095166254,3302924.1936660274,-0.0002364949211224938,0.0002364949211224938,0.34405240736460146,1.0157162046674615
345,54187.9095166254,3302681.428318549,-0.00028164563097323825,0.00028164563097323825,0.3451031932685094,1.0159089981232123
346,54187.9095166254,3302434.5208354467,-0.00029735400436284884,0.00029735400436284884,0.3461710024617138,1.0224199659990403
347,54147.9095166254,3302204.1818948393,-0.00027361960471383013,0.00027361960471383013,0.34718206596771656,1.018723175545621
348,54097.9095166254,3301977.9850898557,-0.00021471771576034456,0.00021471771576034456,0.3481839211478469,1.0193461793565264
349,54018.216977024415,3301764.0873374757,-0.00013440513799073222,0.00013440513799073222,0.34917108987897777,1.01403176248718
350,53977.9095166254,3301533.875751136,-4.227530543698896e-05,4.227530543698896e-05,0.35018183921302126,1.0130013276175955
351,53878.24016793753,3301334.110528389,6.020994373245348e-05,6.020994373245348e-05,0.351147331829944,1.0137817357844474
352,53845.071568547515,3301100.941928999,0.00016565439800730392,0.00016565439800730392,0.35216587557155554,1.0160373267541989
353,53737.9095166254,3300898.4224211746,0.0002486895636944625,0.0002486895636944625,0.35315677639317394,1.0176195045105132
354,53697.9095166254,3300668.083480567,0.0002837180816649217,0.0002837180816649217,0.3541678398991768,1.0181218890700117
355,53697.9095166254,3300429.460268712,0.00028204594879230837,0.00028204594879230837,0.3551998218226458,1.0243373658522237
356,53705.84826913462,3300185.8411245677,0.00029616423578644117,0.00029616423578644117,0.3562539690761213,1.0564829774354283
357,53707.9095166254,3299939.7874381314,0.0003836126379647845,0.0003836126379647845,0.3573181231639317,1.086405194512321
358,53707.9095166254,3299692.879955029,0.0005749105882820964,0.0005749105882820964,0.35838593235713606,1.0916837401067958
359,53727.9095166254,3299454.2567431745,0.0008488574264725363,0.0008488574264725363,0.3594215326758486,1.1639455165159704
360,53784.88305638794,3299236.806337314,0.0011067149857012328,0.0011067149857012328,0.3603936907834172,1.2375538232887422
361,53962.904469520385,3299098.7849241816,0.0012260896263217949,0.0012260896263217949,0.3613678752477862,1.2740798337468264
362,54133.85481484097,3298957.8345788615,0.0011732924949077708,0.0011732924949077708,0.3623260846608299,1.2615934574856675
363,54325.23502236433,3298823.779877077,0.0009863533976627325,0.0009863533976627325,0.36333660248788385,1.2022324182388198
364,54568.00036984288,3298833.779877077,0.0007340689456267052,0.0007340689456267052,0.36438738839179224,1.1452418671380584
365,54798.33931045026,3298873.779877077,0.0005056341012136639,0.0005056341012136639,0.365398451897795,1.0811902871583405
366,55032.82038668137,3298903.779877077,0.0003600830889340523,0.0003600830889340523,0.3664207862295536,1.0658348614616033
367,55267.30146291248,3298933.779877077,0.00030550216791381255,0.00030550216791381255,0.3674431205613121,1.0501353990197926
368,55503.57708929983,3298959.447449751,0.00031571590070525945,0.00031571590070525945,0.3684709616003568,1.0231067323886447
369,55713.314231184806,3299049.184591636,0.0003520632675462988,0.0003520632675462988,0.3694575548930783,1.0279405814073899
370,55931.83816963418,3299117.7085300856,0.0003786842913339827,0.0003786842913339827,0.3704479873643868,1.0302504681222329
371,56144.50424370729,3299200.3746041586,0.0003698156539285131,0.0003698156539285131,0.371434752354721,1.0281124874478917
372,56326.15345347488,3299343.779877077,0.0003197113257717382,0.0003197113257717382,0.3724356410864813,1.024931428583063
373,56504.68920559592,3299480.5595660475,0.00024876626094266915,0.00024876626094266915,0.3734083092283841,1.0161848748033182
374,56669.781686540235,3299635.6520469915,0.00018767034584376806,0.00018767034584376806,0.3743879278804491,1.0160015892888217
375,56849.01630310829,3299784.88666356,0.00015265983003586922,0.00015265983003586922,0.37539658360985895,1.0089412254941814
376,57014.960875945166,3299923.779877077,0.0001382531588658139,0.0001382531588658139,0.37633245571328056,1.0028107107496997
377,57170.91699374944,3300086.787354201,0.0001313882052862138,0.0001313882052862138,0.3773081002609209,1.006451481912649
378,57327.9095166254,3300256.9506763844,0.00012643927239628478,0.00012643927239628478,0.3783093692021199,1.0055442926192404
379,57466.95982001434,3300422.8301804657,0.00012156796859012127,0.00012156796859012127,0.37924546182041025,1.0054570436899033
380,57627.9095166254,3300585.4965232434,0.00010679026346559718,0.00010679026346559718,0.3802351093703813,1.004292578301137
381,57767.9095166254,3300745.124785732,6.859576759074234e-05,6.859576759074234e-05,0.38115335115453475,1.0030708124365593
382,57877.9095166254,3300946.4687769734,8.25701209200092e-06,8.25701209200092e-06,0.3821455869260546,1.0030139125574558
383,58017.9095166254,3301123.670632591,-5.482967275767531e-05,5.482967275767531e-05,0.3831222541422348,1.003289108845055
384,58157.9095166254,3301300.8724882086,-9.994995902352464e-05,9.994995902352464e-05,0.38409892135841495,1.0038757278778558
385,58297.9095166254,3301478.074343826,-0.00011928467838523944,0.00011928467838523944,0.3850755885745951,1.0041799920461472
386,58456.0386441296,3301641.909004581,-0.00011754460535650985,0.00011754460535650985,0.3860603241211699,1.004906712646723
387,58611.13112507391,3301807.001485525,-0.00010376992050811965,0.00010376992050811965,0.38703994277323484,1.0023421799253271
388,58773.29467383009,3301969.1650342816,-8.553384824586998e-05,8.553384824586998e-05,0.38803175085029407,1.0019134287836704
389,58938.387154774406,3302124.257515226,-6.956562779302513e-05,6.956562779302513e-05,0.3890113695023605,1.0014641642212223
390,59107.621771342456,3302283.492131794,-6.588967670028914e-05,6.588967670028914e-05,0.3900163098243268,1.0068578374409174
391,59288.135896466425,3302443.779877077,-8.789670539244823e-05,8.789670539244823e-05,0.3910603324228836,1.0087301282235637
392,59456.09100447856,3302591.96136493,-0.00014153991137077346,0.00014153991137077346,0.3920289827897805,1.0113539450131779
393,59621.18348542287,3302747.0538458745,-0.0002088611780030575,0.0002088611780030575,0.39300860144184685,1.0112321785186489
394,59765.062762931586,3302910.933123383,-0.0002503234766843852,0.0002503234766843852,0.3939517273181914,1.0154756835170486
395,59974.799904816566,3303000.670265268,-0.0002403467913628304,0.0002403467913628304,0.39493832061091294,1.014356311314569
396,60174.85585267293,3303113.779877077,-0.00019443631497211795,0.00019443631497211795,0.39593222095601177,1.0142052462700186
397,60382.558459833985,3303208.4288202855,-0.00014849289451313423,0.00014849289451313423,0.39691934844113885,1.014285821290704
398,60580.57987296644,3303326.450233418,-0.0001268115142366159,0.0001268115142366159,0.3979163054859241,1.013509590266536
399,60799.1038114158,3303394.974171867,-0.00013317799960942516,0.00013317799960942516,0.39890673795723186,1.0062942898020362
400,61000.054156736376,3303505.9245171878,-0.00015515884000102752,0.00015515884000102752,0.39989946009712884,1.0068870398573528
401,61210.57075824551,3303593.779877077,-0.00017279354306528992,0.00017279354306528992,0.400885990642879,1.0064615605134384
402,61428.48329198171,3303663.779877077,-0.00017414797064455148,0.00017414797064455148,0.40187583404667626,1.0088651105535753
403,61654.68009696537,3303713.779877077,-0.00016727870978520165,0.00016727870978520165,0.4028776892268071,1.0075899177783423
404,61880.87690194903,3303763.779877077,-0.0001709507690089804,0.0001709507690089804,0.40387954440693796,1.0127631473226502
405,62102.93157130896,3303823.779877077,-0.00019145947408841482,0.00019145947408841482,0.40487431103899046,1.0106758271193934
406,62323.270511916344,3303873.779877077,-0.0002123361357555081,0.0002123361357555081,0.4058514449392591,1.0109754422667603
407,62561.89372377118,3303893.779877077,-0.00020858937490168553,0.00020858937490168553,0.40688704525797265,1.0089353659276705
408,62800.516935626016,3303913.779877077,-0.00016974703705884965,0.00016974703705884965,0.4079226455766862,1.0083818038563246
409,63039.14014748085,3303893.779877077,-0.00011022844111838469,0.00011022844111838469,0.40895824589539975,1.0076426249559898
410,63281.905494959414,3303883.779877077,-6.287817417793343e-05,6.287817417793343e-05,0.4100090317993082,1.0067928083582325
411,63516.38657119051,3303853.779877077,-6.012572871712064e-05,6.012572871712064e-05,0.41103136613106667,1.0081291051142742
412,63734.299104926715,3303883.779877077,-0.000108280886213713,0.000108280886213713,0.4119826687466903,1.0099428657588945
413,63972.92231678155,3303883.779877077,-0.00017743734388671423,0.00017743734388671423,0.4130146506701583,1.0084982307600203
414,64215.68766426011,3303873.779877077,-0.00022388672750392547,0.00022388672750392547,0.41406543657406675,1.0111304848276554
415,64446.0266048675,3303833.779877077,-0.00022435325337205687,0.00022435325337205687,0.4150765000800696,1.0127301717049157
416,64658.08127422743,3303763.779877077,-0.00019074309294044584,0.00019074309294044584,0.4160422547570619,1.0148158395312155
417,64875.993807963634,3303693.779877077,-0.0001519156751178355,0.0001519156751178355,0.4170320981608592,1.0092427245655693
418,65106.33274857102,3303653.779877077,-0.0001234998779574238,0.0001234998779574238,0.418043161666862,1.0061580905873917
419,65320.1031466835,3303573.779877077,-0.00010117939298347112,0.00010117939298347112,0.4190302795612103,1.002872679824941
420,65528.0156804197,3303493.779877077,-7.8779574718373e-05,7.8779574718373e-05,0.419993711710835,1.003030351889498
421,65733.5795920255,3303408.1098016766,-6.0682269731986014e-05,6.0682269731986014e-05,0.4209568357416576,1.0030210442191854
422,65949.17459828674,3303332.5147954156,-5.335527087249186e-05,5.335527087249186e-05,0.42194488189331686,1.0035974821560458
423,66157.6985367361,3303253.990856966,-5.43414123001851e-05,5.43414123001851e-05,0.42290851417377345,1.0016184657506895
424,66371.38154411706,3303173.779877077,-5.5914695567020275e-05,5.5914695567020275e-05,0.42389559839638524,1.0016552885967125
425,66572.72553535836,3303063.779877077,-5.398830162828174e-05,5.398830162828174e-05,0.42488783416790465,1.002028015199239
426,66789.83889457917,3302991.850499123,-4.817291789783686e-05,4.817291789783686e-05,0.42587697984412226,1.0020851978921996
427,66993.71817208789,3302887.971221614,-3.697254383023186e-05,3.697254383023186e-05,0.426866556711116,1.002126280267646
428,67200.52638178473,3302791.1630119174,-1.816723056041612e-05,1.816723056041612e-05,0.4278540883486293,1.002286042217333
429,67407.09644968965,3302693.779877077,6.764376964818604e-06,6.764376964818604e-06,0.42884174500564287,1.0022267645359246
430,67608.44044093095,3302583.779877077,3.094568394939902e-05,3.094568394939902e-05,0.4298339807771623,1.0019404102412495
431,67820.95101087526,3302500.738382827,4.480923102192173e-05,4.480923102192173e-05,0.430820708742089,1.0015064770554338
432,68021.90135619584,3302389.7880375064,4.189564049277459e-05,4.189564049277459e-05,0.431813430881986,1.0016930777154738
433,68237.32522839721,3302313.779877077,2.593756916917755e-05,2.593756916917755e-05,0.4328013717176152,1.0027945680999726
434,68450.16243653018,3302231.526957172,1.3517616888131465e-05,1.3517616888131465e-05,0.43378818107049183,1.0048329716805076
435,68660.72388899843,3302143.779877077,2.5834818478354933e-05,2.5834818478354933e-05,0.43477471039870064,1.0064208505731314
436,68860.35215148718,3302043.779877077,7.163225825427392e-05,7.163225825427392e-05,0.43574031265275953,1.0077674313591631
437,69075.23172656137,3301966.4576671408,0.00013436314003987897,0.00013436314003987897,0.43672794363103457,1.0070507911368556
438,69265.46654084096,3301843.779877077,0.00017918534376449308,0.00017918534376449308,0.437706893053276,1.0085253695661134
439,69491.66334582462,3301793.779877077,0.00018038052933595135,0.00018038052933595135,0.43870874823340683,1.008900927494281
440,69720.80354190948,3301750.885851793,0.00014252649901707384,0.00014252649901707384,0.4397169320145957,1.0086922629692567
441,69948.19909141566,3301703.779877077,8.948698554197248e-05,8.948698554197248e-05,0.4407212364659152,1.0071873775953253
442,70172.49607974889,3301649.1933139535,3.874331306738603e-05,3.874331306738603e-05,0.44171957423855746,1.0077082764679306
443,70404.7348370067,3301613.779877077,-6.68400471011889e-06,6.68400471011889e-06,0.44273555498132533,1.0020220580561263
444,70632.9754141527,3301568.7139795497,-4.6872436164374855e-05,4.6872436164374855e-05,0.44374169202464175,1.002626835654723
445,70861.27058259775,3301523.779877077,-7.40819615859333e-05,7.40819615859333e-05,0.4447479504606925,1.0025373098587906
446,71093.4547485565,3301488.234645146,-7.684788738427011e-05,7.684788738427011e-05,0.4457637839063824,1.0025421256921676
447,71299.52205694132,3301403.779877077,-5.484339541210869e-05,5.484339541210869e-05,0.4467269124023131,1.002557030231795
448,71523.43155764336,3301348.2578360587,-2.5795568885840358e-05,2.5795568885840358e-05,0.44772458797013837,1.002754624647571
449,71739.48926003746,3301273.779877077,-1.3003798963590061e-05,1.3003798963590061e-05,0.44871293775752635,1.0029690835848688
450,71965.68606502112,3301223.779877077,-2.6391772935358663e-05,2.6391772935358663e-05,0.4497147929376572,1.00267809416518
451,72187.74073438105,3301163.779877077,-5.732240472311473e-05,5.732240472311473e-05,0.45070955956970965,1.001965940798289
452,72413.9375393647,3301113.779877077,-9.06159096904466e-05,9.06159096904466e-05,0.4517114147498405,1.0026371752217114
453,72627.70793747719,3301033.779877077,-0.00012003119040160856,0.00012003119040160856,0.45269853264418886,1.0052969666834752
454,72841.47833558967,3300953.779877077,-0.00015024759478663225,0.00015024759478663225,0.45368565053853716,1.007576307115309
455,73059.39086932587,3300883.779877077,-0.00018319824455128385,0.00018319824455128385,0.4546754939423344,1.0083042312479176
456,73271.62306523834,3300800.066328464,-0.00020764833771216764,0.00020764833771216764,0.45566216344008476,1.0086095897844762
457,73467.9095166254,3300704.7577281515,-0.00020911532986399355,0.00020911532986399355,0.4566058289298156,1.0072707808256516
458,73662.3105524439,3300579.3788412586,-0.00018877415363489244,0.00018877415363489244,0.4576062515090679,1.0077778015558299
459,73857.4030333882,3300454.286360314,-0.00016503645569412837,0.00016503645569412837,0.458608519278681,1.0085628502825132
460,74045.42444652064,3300326.2649471816,-0.00015794815476341263,0.00015794815476341263,0.45959225638533346,1.0066503351792369
461,74237.58799527683,3300194.1013984256,-0.00017812800587528325,0.00017812800587528325,0.4606008937064824,1.009382145487609
462,74417.9095166254,3300057.032721311,-0.00022790475014658557,0.00022790475014658557,0.4615804595511923,1.0154167545352986
463,74601.9150927892,3299909.774300913,-0.0003057906263819808,0.0003057906263819808,0.4625996948099677,1.0261908436907496
464,74771.14970935725,3299750.539684345,-0.00040553836616339354,0.00040553836616339354,0.463604635131934,1.04235123941466
465,74937.9095166254,3299590.2799682007,-0.0005105447266477833,0.0005105447266477833,0.46460487431033376,1.0577204067802009
466,75067.9095166254,3299397.220248207,-0.0005923620275974009,0.0005923620275974009,0.46561145144420757,1.0729299822006562
467,75167.9095166254,3299191.7341213417,-0.0006219246450768913,0.0006219246450768913,0.46659976954505633,1.075386440233076
468,75237.9095166254,3298973.8215876054,-0.0005895746545645637,0.0005895746545645637,0.4675896129488541,1.067656158236747
469,75264.77041103305,3298740.6407714845,-0.0005150463222485893,0.0005150463222485893,0.46860472670046044,1.0648924674623539
470,75267.9095166254,3298500.7172995196,-0.00043571051011802786,0.00043571051011802786,0.469642420710627,1.0525165433904198
471,75232.57534787674,3298268.4457083284,-0.0003834539721626593,0.0003834539721626593,0.4706584902153326,1.0436127671059907
472,75206.47781629857,3298032.34817675,-0.00036597318599628767,0.00036597318599628767,0.4716857681818585,1.0378895366640644
473,75177.9095166254,3297797.2740708264,-0.0003607931519849583,0.0003607931519849583,0.47270988111546913,1.0267892407427972
474,75097.7142106473,3297583.584571099,-0.0003294512444249172,0.0003294512444249172,0.47369696780565,1.02130417502882
475,75000.90600095046,3297376.776361402,-0.00024969493505816687,0.00024969493505816687,0.4746844994431632,1.015122413704417
476,74897.9095166254,3297184.247147736,-0.0001360114034052515,0.0001360114034052515,0.47562879572327144,1.0141831223628672
477,74766.07637812117,3296991.946738573,-2.564796407703842e-05,2.564796407703842e-05,0.47663711211028087,1.0101599991781045
478,74662.19710061245,3296788.067461064,5.010511523693125e-05,5.010511523693125e-05,0.47762668897727467,1.0062007768912968
479,74547.9095166254,3296594.357309636,8.619046585559531e-05,8.619046585559531e-05,0.47859937227641575,1.009746175837674
480,74487.9095166254,3296372.302640276,0.00010625186151971886,0.00010625186151971886,0.4795941389084692,1.0123334304891713
481,74367.9095166254,3296175.1007846585,0.00014104577929758503,0.00014104577929758503,0.48059247424572205,1.0153986463964502
482,74297.9095166254,3295957.1882509226,0.0001978129761601924,0.0001978129761601924,0.48158231764951787,1.017422772030241
483,74168.15605212824,3295764.0264125797,0.00025145493380194627,0.00025145493380194627,0.4825886662269944,1.0185420909127552
484,74127.9095166254,3295533.789590321,0.00026907754852540815,0.00026907754852540815,0.48359947766082184,1.0164881454350787
485,74080.60564991257,3295306.476010364,0.00024431105646057475,0.00024431105646057475,0.4846036090009816,1.017532687851043
486,74047.9095166254,3295073.1117091062,0.0002045407425240657,0.0002045407425240657,0.48562270515273437,1.0150984675286199
487,74037.9095166254,3294830.346361628,0.00018953750379771775,0.00018953750379771775,0.4866734910566423,1.0249552011999887
488,74017.9095166254,3294591.723149773,0.00022893807179834964,0.00022893807179834964,0.48770909137535484,1.0203684506949
489,73997.9095166254,3294361.384209166,0.0003299751945903398,0.0003299751945903398,0.48870899408257495,1.0352044105424396
490,73977.9095166254,3294122.7609973107,0.0004741278732351608,0.0004741278732351608,0.4897445944012895,1.0676741313934344
491,73997.9095166254,3293884.137785456,0.0006195560410313224,0.0006195560410313224,0.490780194720002,1.080269073992855
