node_id,clay_pct,sand_pct,organic_matter,bulk_density
111,24.709956709956714,33.24242424242425,5.194805194805194,500.0
112,24.709956709956714,33.24242424242425,5.194805194805194,500.0
113,24.709956709956714,33.24242424242425,5.194805194805194,500.0
114,24.709956709956714,33.24242424242425,5.194805194805194,500.0
115,24.709956709956714,33.24242424242425,5.194805194805194,500.0
116,24.709956709956714,33.24242424242425,5.194805194805194,500.0
117,24.709956709956714,33.24242424242425,5.194805194805194,500.0
118,24.709956709956714,33.24242424242425,5.194805194805194,500.0
119,24.709956709956714,33.24242424242425,5.194805194805194,500.0
120,24.709956709956714,33.24242424242425,5.194805194805194,500.0
121,24.709956709956714,33.24242424242425,5.194805194805194,500.0
122,24.709956709956714,33.24242424242425,5.194805194805194,500.0
123,24.709956709956714,33.24242424242425,5.194805194805194,500.0
124,24.709956709956714,33.24242424242425,5.194805194805194,500.0
125,24.709956709956714,33.24242424242425,5.194805194805194,500.0
126,24.709956709956714,33.24242424242425,5.194805194805194,500.0
127,24.709956709956714,33.24242424242425,5.194805194805194,500.0
128,24.709956709956714,33.24242424242425,5.194805194805194,500.0
129,24.709956709956714,33.24242424242425,5.194805194805194,500.0
130,24.709956709956714,33.24242424242425,5.194805194805194,500.0
131,24.709956709956714,33.24242424242425,5.194805194805194,500.0
132,24.709956709956714,33.24242424242425,5.194805194805194,500.0
133,24.709956709956714,33.24242424242425,5.194805194805194,500.0
134,24.709956709956714,33.24242424242425,5.194805194805194,500.0
135,24.709956709956714,33.24242424242425,5.194805194805194,500.0
136,24.709956709956714,33.24242424242425,5.194805194805194,500.0
137,24.709956709956714,33.24242424242425,5.194805194805194,500.0
138,24.709956709956714,33.24242424242425,5.194805194805194,500.0
139,24.709956709956714,33.24242424242425,5.194805194805194,500.0
140,24.709956709956714,33.24242424242425,5.194805194805194,500.0
141,24.709956709956714,33.24242424242425,5.194805194805194,500.0
142,24.709956709956714,33.24242424242425,5.194805194805194,500.0
143,24.709956709956714,33.24242424242425,5.194805194805194,500.0
144,24.709956709956714,33.24242424242425,5.194805194805194,500.0
145,24.709956709956714,33.24242424242425,5.194805194805194,500.0
146,24.709956709956714,33.24242424242425,5.194805194805194,500.0
147,24.709956709956714,33.24242424242425,5.194805194805194,500.0
148,24.709956709956714,33.24242424242425,5.194805194805194,500.0
149,24.709956709956714,33.24242424242425,5.194805194805194,500.0
150,24.709956709956714,33.24242424242425,5.194805194805194,500.0
151,24.709956709956714,33.24242424242425,5.194805194805194,500.0
152,24.709956709956714,33.24242424242425,5.194805194805194,500.0
153,24.709956709956714,33.24242424242425,5.194805194805194,500.0
154,24.709956709956714,33.24242424242425,5.194805194805194,500.0
155,24.709956709956714,33.24242424242425,5.194805194805194,500.0
156,24.709956709956714,33.24242424242425,5.194805194805194,500.0
157,24.709956709956714,33.24242424242425,5.194805194805194,500.0
158,24.709956709956714,33.24242424242425,5.194805194805194,500.0
159,24.709956709956714,33.24242424242425,5.194805194805194,500.0
160,24.709956709956714,33.24242424242425,5.194805194805194,500.0
161,24.709956709956714,33.24242424242425,5.194805194805194,500.0
162,24.709956709956714,33.24242424242425,5.194805194805194,500.0
163,24.709956709956714,33.24242424242425,5.194805194805194,500.0
164,24.709956709956714,33.24242424242425,5.194805194805194,500.0
165,24.709956709956714,33.24242424242425,5.194805194805194,500.0
166,24.709956709956714,33.24242424242425,5.194805194805194,500.0
167,24.709956709956714,33.24242424242425,5.194805194805194,500.0
168,24.709956709956714,33.24242424242425,5.194805194805194,500.0
169,24.709956709956714,33.24242424242425,5.194805194805194,500.0
170,24.709956709956714,33.24242424242425,5.194805194805194,500.0
171,24.709956709956714,33.24242424242425,5.194805194805194,500.0
172,24.709956709956714,33.24242424242425,5.194805194805194,500.0
173,24.709956709956714,33.24242424242425,5.194805194805194,500.0
174,24.709956709956714,33.24242424242425,5.194805194805194,500.0
175,24.709956709956714,33.24242424242425,5.194805194805194,500.0
176,24.709956709956714,33.24242424242425,5.194805194805194,500.0
177,24.709956709956714,33.24242424242425,5.194805194805194,500.0
178,24.709956709956714,33.24242424242425,5.194805194805194,500.0
179,24.709956709956714,33.24242424242425,5.194805194805194,500.0
180,24.709956709956714,33.24242424242425,5.194805194805194,500.0
181,24.709956709956714,33.24242424242425,5.194805194805194,500.0
182,24.709956709956714,33.24242424242425,5.194805194805194,500.0
183,24.709956709956714,33.24242424242425,5.194805194805194,500.0
184,24.709956709956714,33.24242424242425,5.194805194805194,500.0
185,24.709956709956714,33.24242424242425,5.194805194805194,500.0
186,24.709956709956714,33.24242424242425,5.194805194805194,500.0
187,24.709956709956714,33.24242424242425,5.194805194805194,500.0
188,24.709956709956714,33.24242424242425,5.194805194805194,500.0
189,24.709956709956714,33.24242424242425,5.194805194805194,500.0
190,24.709956709956714,33.24242424242425,5.194805194805194,500.0
191,24.709956709956714,33.24242424242425,5.194805194805194,500.0
192,24.709956709956714,33.24242424242425,5.194805194805194,500.0
193,24.709956709956714,33.24242424242425,5.194805194805194,500.0
194,24.709956709956714,33.24242424242425,5.194805194805194,500.0
195,24.709956709956714,33.24242424242425,5.194805194805194,500.0
196,24.709956709956714,33.24242424242425,5.194805194805194,500.0
197,24.709956709956714,33.24242424242425,5.194805194805194,500.0
198,24.709956709956714,33.24242424242425,5.194805194805194,500.0
199,24.709956709956714,33.24242424242425,5.194805194805194,500.0
200,24.709956709956714,33.24242424242425,5.194805194805194,500.0
201,24.709956709956714,33.24242424242425,5.194805194805194,500.0
202,24.709956709956714,33.24242424242425,5.194805194805194,500.0
203,24.709956709956714,33.24242424242425,5.194805194805194,500.0
204,24.709956709956714,33.24242424242425,5.194805194805194,500.0
205,24.709956709956714,33.24242424242425,5.194805194805194,500.0
